timestamp,station_id,station_name,area,available_bikes,empty_slots,total_docks,lat,lng,is_active,is_empty,is_full,bike_ratio,hour,minute,day_of_week,is_weekend
2026-03-22 02:39:03,500101139,YouBike2.0_信義敦化路口,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101140,YouBike2.0_仁愛國中,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101141,YouBike2.0_捷運信義安和站(2號出口),大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101142,YouBike2.0_八德市場,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101143,YouBike2.0_昌隆公園,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101144,YouBike2.0_捷運大安森林公園站(2號出口),大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101145,YouBike2.0_信義延吉街口,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101146,YouBike2.0_光信公園(光復南路456巷),大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101147,YouBike2.0_僑安地下停車場(2號出口)東南側,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101148,YouBike2.0_建國南路一段279巷口,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101149,YouBike2.0_捷運忠孝新生站(6號出口),大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101150,YouBike2.0_捷運忠孝新生站(4號出口),大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101151,YouBike2.0_大安高工,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101152,YouBike2.0_捷運忠孝新生站(3號出口),大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101153,YouBike2.0_瑠公公園,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101154,YouBike2.0_敦化市民路口,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101155,YouBike2.0_捷運大安森林公園站(5號出口),大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101156,YouBike2.0_信義建國路口,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101157,YouBike2.0_東豐公園,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101158,YouBike2.0_德安公園(四維路66巷),大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101159,YouBike2.0_捷運忠孝復興站(5號出口),大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101160,YouBike2.0_捷運忠孝敦化站(2號出口),大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101161,YouBike2.0_捷運忠孝敦化站(7號出口),大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101163,YouBike2.0_瑞安街208巷,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101165,YouBike2.0_樂利路21巷口,大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
2026-03-22 02:39:03,500101166,YouBike2.0_捷運科技大樓站(台北教育大學),大安區,0,0,1,,,1,1,1,0.0,2,39,6,1
